	86
toads".	1
toads),	1
toads,	1
toads.	1
tobacco	3
tobacco,	2
tobacco.	2
tobago	1
tobe	1
toby	1
today	23
today's	4
today,	11
today.	10
todd	2
todd's	1
todd,	1
toddlers	1
todds,	1
todi,	1
toe	3
toepads	1
toes	1
together	26
together,	5
together.	1
together;	2
toggling	1
togo,	1
toilets,	1
toilets.	1
tokens	1
tokens,	1
told	10
toldos	1
toledo	1
toledo,	1
toledo.	1
tolerance,	2
tolerated,	2
tolikara	1
toliman,	1
tolimã¡n.	1
toll	1
tolls	1
tolstoy	1
tom	2
tom-toms,	1
tomas	1
tomatoes'	1
tomatoes;	1
tomb	3
tombigbee	1
tomlinson	1
tomlinson,	1
tommaso	1
tomography	1
tomohiro	1
tomorrow",	1
tonal	2
tonality	1
tonality,	1
tone	5
tone,	3
tone.	1
tones	6
tones,	1
tones.	1
tonewheel	1
tonewheels	1
tonewheels,	1
tongass	1
tongue	5
tongue.	1
tongues	1
tongues,	1
tonkin	1
tonnage	1
tonnages	1
tonnes	1
tonnes.	1
tons	2
too	21
too,	1
too.	3
toodle-oo".	1
took	46
tool	6
toolkit	1
tools	3
tools,	2
tools.	1
top	19
top,	1
top-5	1
top-level	1
topic	7
topic.	1
topical	2
topics	4
topics,	2
topics.	1
topinamboo:	1
topographical	1
topography	2
topography)	1
topography,	1
topography.	1
topoisomerase	1
topologies:	1
toponyms	1
topped	2
topping	1
tops-10	1
tops-10,	1
torah	1
toray.	1
tordesillas	1
torment	1
tormented	1
tormenting	1
torn	2
tornado	2
tornado,	2
tornadoes	2
torpedoes.	1
torrent	1
torrential	1
torrents	1
torricellian	1
torsades	1
torture	2
tortured	1
toscanini	1
tosco	1
toshihide	1
toss	1
total	31
total),	1
total,	2
total.	1
totaled	1
totaling	3
totalitarian	2
totality)	1
totalling	1
totally	4
toto",	1
touch	6
touch"),	1
touch-sensitive	1
touch.	1
touched	2
touches	1
touchscreens.	1
touchy,	1
tough	1
toulouse	1
toulouse,	1
tour	3
tour.	1
touraine	1
toured	2
touring	1
tourism	7
tourism,	1
tourism.	2
tourist	3
tourists.	1
tournament",	1
tours	1
tours.	2
tow	1
toward	14
towards	19
towcester,	1
towers	1
town	15
town's	1
town,	2
town.	3
towns	8
towns,	1
towns.	1
townsend,	1
townshend	1
townshend.	1
township,	1
townspeople	1
townâ€™s	1
toxemia	1
toxic	3
toxic.	1
toxicants	1
toxicity	2
toxicity.	1
toxin	1
toxin,	1
toxin.	1
toxins	2
toxins.	1
trabajo	1
trace	6
traceable	1
traced	2
traced,	1
tracer	1
traces	2
tracheophytes	1
track	2
track.	1
tracked	1
tracker	2
tracking	5
tracking,	1
tracks	2
tract	5
tract,	1
tractor	1
tractor,	1
tractors	1
tractors,	1
trade	15
trade,	5
trade-union	1
trade.	5
trade;	1
traded	3
traded,	1
trademark	2
trademark,	1
trademarked	1
trademarks	1
traders	5
traders.	1
trades	1
trades.	1
trading	5
trading".	1
trading),	1
tradition	9
tradition,	5
tradition.	6
tradition:	1
traditional	27
traditional,	1
traditionally	14
traditionally,	2
traditions	11
traditions,	2
traditions.	1
traetta,	1
traffic	3
traffic,	1
trafficking	1
tragedy	1
tragic	1
trail	1
trail,	1
trailer	2
trailers	1
trailing	1
train	6
train"	1
trained	6
trained,	1
trained.	1
trainer	1
trainer,	1
training	9
trait	1
trait;	1
traitor	1
traits	1
traits,	1
traits.	2
traits:	1
trajan,	1
trajectory	1
trajectory.	1
trans-lunar	1
transalpine	1
transatlantic	1
transconductance	1
transcontinental	1
transcontinental,	1
transcontinental.	1
transcontinentally,	1
transcribe	1
transcribing	1
transfer	8
transfer"	1
transfer.	1
transferred	10
transferring	1
transfers	2
transfers.	2
transform	4
transformation	2
transformation,	1
transformations	2
transformations,	1
transformed	5
transformer	1
transformers.	1
transforming	2
transforms	3
transient	2
transient".	1
transistor	2
transistor,	1
transistorized	1
transistors	2
transistors.	1
transistorâ€“transistor	1
transit	1
transition	7
transitional	2
transitions	2
transits.	1
translate	3
translated	5
translated,	1
translates	1
translation	9
translation,	1
translation.	1
translations	2
translations)	1
translator	1
translit.	1
transliterate	1
transliteration	1
translucent	1
transmigration	1
transmission	2
transmission.	1
transmission:	1
transmit	1
transmits	1
transmitted	8
transmitted,	1
transmitter	1
transmitters	1
transmitting	1
transmuted	1
transnamib	1
transnational	1
transoceanic	1
transparency	2
transparent	4
transparent,	1
transpired	1
transplanters	1
transplants,strenuous	1
transplants.	1
transponded	1
transponder	1
transport	5
transport,	2
transport.	2
transportation	6
transportation,	1
transportation.	2
transported	3
transported,	1
transporting	1
transports	1
transports,	1
transshipment	1
transverse	2
trap	3
trapeze	1
trapeze-like	1
trapped	2
trauma,	1
travel	9
travel...	1
traveled	5
traveler	1
traveler,	1
travelers	2
travelers,	1
traveling	5
traveling,	1
travelled	2
travelling	1
travels	2
traven,	1
traverses	1
traviata".	1
tray"),	1
tray",	1
tre	1
treacherous	1
treading	1
treasure	1
treasurer,	1
treasury	1
treasury,	2
treat	6
treat,	1
treated	12
treated,	1
treaties	2
treaties,	1
treaties.	1
treating	2
treatise	2
treatises	1
treatment	9
treatment".	1
treatment,	2
treatment-related.	1
treatment.	2
treatments	1
treats	2
treaty	10
treaty,	2
treble"	1
tree	5
tree.	1
treeless	1
trees	3
trees,	1
trees.	1
trek	1
trek"	1
trek",	1
trek".	1
tremendous	7
trench-warfare	1
trench.	1
trenches	1
trenches,	1
trenches.	1
trend	4
trend,	3
trend.	3
trends	3
trends.	1
trent	2
trevelyan	1
treveri,	1
tri-graphs	1
tri-state	1
triad	1
trial	9
trial,	2
trial.	2
trials	3
triangle	1
triangle,	3
triangles	1
triangular	2
triassic	1
triassic.	1
tribal	3
tribe	2
tribe"),	1
tribe,	4
tribe.	1
tribes	7
tribes,	3
tribes.	4
tribunal	2
tribunal.	1
tributaries;	1
tributariesâ€“yamuna,	1
tributary	1
tribute	4
tribute:	1
tributes.	1
trichloride.	1
trick	1
trick,	1
tricycle	1
tried	20
tried,	1
trier	1
trier,	1
tries	5
trifle	1
trifluoride	1
trigger	1
triggered	1
triggers	3
trigonometric	1
trikora	1
trikora,	1
trillion	1
trilogy	1
trilogy",	1
trim	1
trim",	1
trimester	1
trinidad	1
trio	1
triode	1
triode"	1
triode,	1
triode-pentode,	1
triode.	1
triodes	1
triodes.	1
triomphe	1
trios	1
trip	2
tripartite	1
triple	6
triplets	1
trips	1
tripura	1
tristimulus	1
tritium.	1
triumph	1
triumph,	1
triumph.	2
triumphally	1
triumphant	1
triumphant."	1
triumphed	1
trivia	1
trivial	3
troad	1
troilus	1
troilus'	1
troilus.	1
trojan	3
trojans	1
trojans,	2
trombone	1
trombones,	1
troop	1
troops	11
troops,	3
troops.	2
trope	1
trophies	1
trophy.	1
tropic	1
tropical	9
tropics	1
trot",	1
trotman	1
trotsky,	1
trotskyism,	1
trotskyite".	1
trouble	2
troubled	1
troubles	4
troubles.	1
troublesome	1
troughs	1
troupes	1
trousers"	1
trousers'	1
trovafloxacin,	1
trovatore"	1
troy	2
troy",	1
troy.	1
troyens",	1
trs-80,	1
truce	1
truce;	1
truck	1
truck,	1
trucks	1
truda	1
true	22
true,	3
true.	3
trumpet,	2
trumpet;	1
trumpeter	1
trumpets	1
trumpets,	1
truncated	1
trust	3
trust,	1
trusted	2
trustee,	1
trustees	2
trustees:	1
trusteeship	1
trustworthy	2
truth	5
truth,	3
truth.	1
truths	1
try	8
trying	7
tryon	1
tryon,	1
tsangpo	1
tsar	3
tsar"	1
tsimshian	1
tsunamis	1
tt(tai)	1
tt,	1
ttl	1
ttys"	1
tuba,	1
tube	5
tube",	1
tube".	1
tube">	1
tube)	1
tube,	1
tube.	2
tubercles	1
tubercles,	1
tuberculosis.	2
tubes	2
tubes"	1
tubes)	1
tubes,	1
tubes.	1
tubes;	1
tubular	1
tubule	1
tubulidentata	1
tubulidentata,	1
tubulidentate	1
tuchola	1
tuck	1
tuesday,	1
tuisco,	1
tujetsch	1
tull's	1
tully,	1
tumors.	1
tuna,	1
tundra	2
tune	2
tune.	2
tuned	1
tuner	1
tunes	1
tunes.	1
tungri	1
tunisia,	2
tunnel	2
tunneled	1
tunnels	1
turaco	1
turbine	2
turbine,	1
turbines	2
turbines,	1
turbines.	1
turbocharged	1
turbofan	1
turbofans	1
turbojet	1
turbojets	1
turboshaft	1
turbulence	1
turbulence.	1
turbulent	1
turgor	1
turgut	1
turing-complete	1
turkish	1
turks,	1
turmoil	3
turmoil,	1
turmoils	1
turn	24
turn,	4
turn-around	1
turn-taking,	1
turn.	1
turnagain	1
turned	24
turner	4
turner's	1
turner,	1
turning	6
turnips	1
turnips,	1
turns	6
turquoise	1
turrets	1
tuscaloosa	1
tuscarora	1
tuskegee	1
tutankhamun.	1
tutelage	1
tutelage.	1
tutelary	1
tutor	1
tutorials,	1
tutors	1
tutors,	1
tutsi	1
tutsi,	1
tutsi-dominated	1
tutsi-led	1
tutsi.	1
tutsi;	1
tutte",	1
tv	8
tv);	1
tv80	1
twa	1
twa,	1
twa.	1
twelve	6
twelve-bar	1
twenties.	1
twentieth	4
twentieth,	1
twenty	4
twenty-eight	1
twenty-five	1
twenty-four	1
twenty-nine	1
twenty-one.	1
twenty-seven	1
twenty-six	1
twenty-two	1
twice	11
twice"	1
twice,	3
twice.	2
twice:	1
twilight	2
twin	3
twin,	1
twin-engine	1
twinned	1
twins	2
twins.	1
twist	1
twitch	1
two	83
two"	1
two,	4
two-cd	1
two-chambered	1
two-county	1
two-dimensional	1
two-fifths	1
two-grid	1
two-seat	1
two-step,	1
two-story	1
two-thirds	5
two-thirds.	1
two-way	1
two-year	1
two.	3
twofold,	1
twx	1
tx-0	1
tx-0,	1
tx-0.	1
tycho	1
tylor,	1
type	21
type",	1
type)	1
type,	2
type-space	1
type.	2
typebars	1
typed	1
types	23
types.	4
typescript	1
typescript,	1
typewriter	3
typewriter-style	1
typewriters	1
typewriters,	1
typewriters.	1
typhoid	1
typhon	1
typhoons	1
typical	13
typically	26
typically,	3
typified	2
typing	1
typing,	1
typographic	1
typography-independent	1
tyrannicides.	1
tyres	1
tyrol,	1
tyrrell,	1
tyrrhenian	1
tzutuhils,	1
tã©lã©graphique	1
tã©lã©phonique	1
tã©nã¨s,	1
tä?ghribä?t.	1
u	1
u"	1
u.n.c.l.e.",	1
u.s	1
u.s.	28
u.s.,	4
uaxactãºn,	1
ubico	1
ubiquitous	1
ucla	1
uffer	1
ug99	1
uganda	1
uganda's	1
uganda,	1
ugarit	1
ugarit.	1
ugaritic	1
ugaritic,	1
ugarte	1
ugly	1
uha,	1
uhf	1
uinta	1
ujuxte,	1
uk	8
uk,	3
uk.	3
ukraine	1
ukraine.	1
ukrainian	1
ukrainian,	1
ula	1
ulanov	1
ulcer	1
ultimate	4
ultimate,	1
ultimately	14
ultimately,	1
ultra-orthodox.	1
ultrasound,	1
ultraviolet	2
ulysses	2
umayyad	3
umayyads,	1
umberto	1
umbria,	1
umã¡n	1
un	4
un's	1
un-american	1
un-coordinated	1
unable	10
unacceptable,	1
unacquainted	1
unaffected	1
unaided	1
unalterable.	1
unangam	1
unanimous	1
unanimously	5
unanimously.	1
unarmed	2
unassigned	1
unassuming	1
unauthorised	1
unauthorized	1
unavailable	1
unavailable,	1
unavailable.	2
unavailable.:224	1
unaware	1
unaware,	1
unbeaten	1
unbox.	1
unbranched,	1
unbroken	1
uncanny	1
uncertain	3
uncertain,	2
uncertain.	2
uncertainty	2
uncertainty,	1
uncertainty.	1
unchallenging	1
unchanged	2
unchanged.	2
uncharacteristic	1
uncharged	1
uncial	2
uncial,	1
unclassified	1
uncle	2
uncle,	1
unclear	5
unclear.	4
unclear;	1
uncles.	1
uncomfortably	1
uncommitted	1
uncommon	3
uncompressed	1
uncompromising	1
unconditional	1
unconscious.	1
unconsciously	1
unconsciously,	1
unconstitutional	1
uncontrollable	1
uncontrollably	1
uncontrolled	2
unconventional	1
uncorrected	1
uncovers	1
uncredited	1
und	3
undecided	1
undefeated	1
undefined	1
under	69
under-capitalization	1
under-represented	1
under-represented.	1
under-responsivity	1
under.	1
undercarriage	1
underconnectivity	1
undercut	2
underestimate	1
underfunctioning	1
underfunded	1
underfunding	1
undergo	2
undergoes	3
undergoing	2
undergone	2
undergrads	1
undergraduate	1
undergraduate.	1
underground	4
underground,	1
underlies	1
underline	1
underlying	5
undermine	1
undermined	2
underneath	1
underneath,	1
underrated	1
underrepresented	1
underscore),	1
underscored	1
underscores	1
underside	2
understand	9
understanding	7
understanding"	1
understanding,	1
understated,	1
understates	1
understood	9
understood.	4
understood;	1
undertaken	2
undertakes	1
undertaking	1
undertaking,	1
undertakings.	1
undertones.	1
undertook	1
underway	1
underwent	2
underwing	1
underwriting,	1
undesirable	3
undesirable,	1
undetermined	1
undeveloped	1
undisclosed	1
undiscovered	2
undone",	1
undoubtedly	3
undset	1
undset">	1
undset's	1
undue	1
undulating	1
unearthed	1
uneducated	1
unemployment	1
unenviable	1
unep,	1
unequaled	1
unesco	1
uneven	1
unexpanded	1
unexpressed;	1
unfairly	1
unfamiliar	4
unfavourable	2
unfeasible	1
unfit	1
unflattering	1
unfolding	2
unforgettable,	1
unfortunately	4
unfortunately,	4
unfriendly	1
unfulfilled	1
unglaciated	1
ungodly	1
unhappy	2
unheard	1
unhindered	1
unhyphenated,	1
uni-directional.	1
unicameral	1
unicellular	1
unicode	2
unification	3
unification.	1
unified	4
uniform	3
uniforms	1
unify	2
unifying	3
unilaterally	2
uniliterals,	1
unimak	1
unimpressed	1
uninhabited	1
uninterested	1
uninterrupted	2
union	19
union's	3
union),	1
union,	13
union.	12
unione	1
unionism).	1
unionists,	1
unions	3
unions),	1
unions.	1
unions."	1
unionâ€”raced	1
unique	20
unique.	1
uniquely	3
uniqueness	1
unit	8
unit).	1
unit,	2
unit.	2
unitards	1
unitarian	1
unitarity,	1
unitary	1
unitary,	1
unite	1
united	58
unites	1
uniting	3
units	12
units,	2
units.	3
units;	1
unity	3
unity,	1
unitâ€”i	1
univac	1
universal	12
universal)	1
universal.	1
universalism.	1
universalistic	1
universality	1
universally	2
universe	6
universe,	1
universes,	1
universidade	1
universities	4
universities.	2
university	24
university's	1
university,	5
university-based	1
university.	2
unix	1
unix,	1
unix-based	1
unix-like	1
unjustified	1
unjustified.	1
unknown	11
unknown).	1
unknown,	1
unknown.	3
unlawful,	1
unleash	1
unless	7
unlidded.	1
unlike	28
unlikely	1
unlikely:	1
unlocked	1
unmarked,	1
unmarried	1
unmasked	1
unmatched	1
unmistakable	1
unmodified	1
unmoved	1
unnamed	2
unnecessary	4
unnecessary,	1
unofficial	2
unofficially	1
unpaid	1
unpaired	1
unplanned	1
unplot	1
unpopular	1
unpopulated	1
unprecedented	1
unprepared	1
unprofitable	1
unqualified,	1
unraced	1
unravel	1
unravel.	1
unreadable.	1
unready	1
unreasonable	1
unreasonable.	1
unrelated	4
unrelated,	1
unrelated.	1
unreliable	1
unreliable.	2
unresolved	1
unresolved.	1
unrest	1
unrest.	2
unrounded	2
unsafe	1
unsatisfactory	1
unsatisfied	1
unscholarly".	1
unseated	1
unshifting).	1
unsigned	1
unsigned.	1
unsold	1
unspecified	1
unstable	2
unsuccessful	5
unsuccessful,	1
unsuccessfully	1
unsupported	3
unsupportive	1
unswept.	1
unsynchronised	1
untapped	1
untenable	1
untested	1
until	62
untouched	1
untrained	1
untreatable,	1
untreated	1
untrusted	1
unu's	1
ununennium	1
unused	1
unusual	9
unusually	3
unveiled	2
unwagnerian.	1
unwelcome	1
unwieldyâ€”their	1
unwilling	1
unwin's	1
unwinding	1
unworkable.	1
up	64
up,	3
up-type	1
up."	1
upcountry	1
update	3
updated	4
upgrade	3
upgrade.	1
upgraded	1
upgrades	2
upgrades,	1
upgrades.	1
upgrading	1
upheaval	1
upheaval.	1
upheavals	1
upheld,	1
upholding	1
upholds	1
uplands,	1
upload	1
upload/download	1
uploaded	1
uploader	1
uploading	1
upon	39
upon.	2
upper	18
upper-	1
upper-case	1
upper-secondary	1
uppercase	1
uppercase.	1
upright	1
upright,	1
uprising	4
uprising,	1
uprisings	1
uprisings.	1
upset	4
upsetting	2
uptake	1
upu.	1
upwards	2
uranium	1
uranium's	1
uranium-235	1
uranium-oxide	1
urbain	1
urban	8
urbanization	1
urbanized	1
urdu	1
urea.	1
urge	1
urged	5
urgent	2
urges	1
urging	2
urheimat	1
urheimat.	1
urinary	2
urine,	1
url	1
url="http://en.wikipedia.org/wiki?curid=11676"	1
url="http://en.wikipedia.org/wiki?curid=11699"	1
url="http://en.wikipedia.org/wiki?curid=11724"	1
url="http://en.wikipedia.org/wiki?curid=11934"	1
url="http://en.wikipedia.org/wiki?curid=12"	1
url="http://en.wikipedia.org/wiki?curid=12157"	1
url="http://en.wikipedia.org/wiki?curid=12446"	1
url="http://en.wikipedia.org/wiki?curid=12471"	1
url="http://en.wikipedia.org/wiki?curid=13299"	1
url="http://en.wikipedia.org/wiki?curid=13312"	1
url="http://en.wikipedia.org/wiki?curid=13378"	1
url="http://en.wikipedia.org/wiki?curid=13462"	1
url="http://en.wikipedia.org/wiki?curid=13593"	1
url="http://en.wikipedia.org/wiki?curid=14406"	1
url="http://en.wikipedia.org/wiki?curid=14597"	1
url="http://en.wikipedia.org/wiki?curid=14749"	1
url="http://en.wikipedia.org/wiki?curid=14849"	1
url="http://en.wikipedia.org/wiki?curid=14918"	1
url="http://en.wikipedia.org/wiki?curid=15070"	1
url="http://en.wikipedia.org/wiki?curid=15179"	1
url="http://en.wikipedia.org/wiki?curid=15199"	1
url="http://en.wikipedia.org/wiki?curid=20488"	1
url="http://en.wikipedia.org/wiki?curid=21650"	1
url="http://en.wikipedia.org/wiki?curid=22151"	1
url="http://en.wikipedia.org/wiki?curid=22348"	1
url="http://en.wikipedia.org/wiki?curid=23239"	1
url="http://en.wikipedia.org/wiki?curid=23791"	1
url="http://en.wikipedia.org/wiki?curid=23803"	1
url="http://en.wikipedia.org/wiki?curid=23813"	1
url="http://en.wikipedia.org/wiki?curid=23829"	1
url="http://en.wikipedia.org/wiki?curid=24060"	1
url="http://en.wikipedia.org/wiki?curid=24075"	1
url="http://en.wikipedia.org/wiki?curid=24956"	1
url="http://en.wikipedia.org/wiki?curid=25"	1
url="http://en.wikipedia.org/wiki?curid=25179"	1
url="http://en.wikipedia.org/wiki?curid=25275"	1
url="http://en.wikipedia.org/wiki?curid=25525"	1
url="http://en.wikipedia.org/wiki?curid=25529"	1
url="http://en.wikipedia.org/wiki?curid=25645"	1
url="http://en.wikipedia.org/wiki?curid=26501"	1
url="http://en.wikipedia.org/wiki?curid=290"	1
url="http://en.wikipedia.org/wiki?curid=29199"	1
url="http://en.wikipedia.org/wiki?curid=29236"	1
url="http://en.wikipedia.org/wiki?curid=303"	1
url="http://en.wikipedia.org/wiki?curid=305"	1
url="http://en.wikipedia.org/wiki?curid=307"	1
url="http://en.wikipedia.org/wiki?curid=30809"	1
url="http://en.wikipedia.org/wiki?curid=309"	1
url="http://en.wikipedia.org/wiki?curid=31430"	1
url="http://en.wikipedia.org/wiki?curid=316"	1
url="http://en.wikipedia.org/wiki?curid=32401"	1
url="http://en.wikipedia.org/wiki?curid=32421"	1
url="http://en.wikipedia.org/wiki?curid=32445"	1
url="http://en.wikipedia.org/wiki?curid=32450"	1
url="http://en.wikipedia.org/wiki?curid=32496"	1
url="http://en.wikipedia.org/wiki?curid=32786"	1
url="http://en.wikipedia.org/wiki?curid=32881"	1
url="http://en.wikipedia.org/wiki?curid=332"	1
url="http://en.wikipedia.org/wiki?curid=334"	1
url="http://en.wikipedia.org/wiki?curid=339"	1
url="http://en.wikipedia.org/wiki?curid=340"	1
url="http://en.wikipedia.org/wiki?curid=34119"	1
url="http://en.wikipedia.org/wiki?curid=34368"	1
url="http://en.wikipedia.org/wiki?curid=34475"	1
url="http://en.wikipedia.org/wiki?curid=34484"	1
url="http://en.wikipedia.org/wiki?curid=358"	1
url="http://en.wikipedia.org/wiki?curid=359"	1
url="http://en.wikipedia.org/wiki?curid=37101"	1
url="http://en.wikipedia.org/wiki?curid=39"	1
url="http://en.wikipedia.org/wiki?curid=41536"	1
url="http://en.wikipedia.org/wiki?curid=42895"	1
url="http://en.wikipedia.org/wiki?curid=42898"	1
url="http://en.wikipedia.org/wiki?curid=42906"	1
url="http://en.wikipedia.org/wiki?curid=43076"	1
url="http://en.wikipedia.org/wiki?curid=44032"	1
url="http://en.wikipedia.org/wiki?curid=44035"	1
url="http://en.wikipedia.org/wiki?curid=44061"	1
url="http://en.wikipedia.org/wiki?curid=44063"	1
url="http://en.wikipedia.org/wiki?curid=44069"	1
url="http://en.wikipedia.org/wiki?curid=569"	1
url="http://en.wikipedia.org/wiki?curid=572"	1
url="http://en.wikipedia.org/wiki?curid=580"	1
url="http://en.wikipedia.org/wiki?curid=586"	1
url="http://en.wikipedia.org/wiki?curid=590"	1
url="http://en.wikipedia.org/wiki?curid=593"	1
url="http://en.wikipedia.org/wiki?curid=594"	1
url="http://en.wikipedia.org/wiki?curid=599"	1
url="http://en.wikipedia.org/wiki?curid=615"	1
url="http://en.wikipedia.org/wiki?curid=620"	1
url="http://en.wikipedia.org/wiki?curid=621"	1
url="http://en.wikipedia.org/wiki?curid=624"	1
url="http://en.wikipedia.org/wiki?curid=627"	1
url="http://en.wikipedia.org/wiki?curid=628"	1
url="http://en.wikipedia.org/wiki?curid=632"	1
url="http://en.wikipedia.org/wiki?curid=633"	1
url="http://en.wikipedia.org/wiki?curid=639"	1
url="http://en.wikipedia.org/wiki?curid=642"	1
url="http://en.wikipedia.org/wiki?curid=643"	1
url="http://en.wikipedia.org/wiki?curid=649"	1
url="http://en.wikipedia.org/wiki?curid=651"	1
url="http://en.wikipedia.org/wiki?curid=655"	1
url="http://en.wikipedia.org/wiki?curid=656"	1
url="http://en.wikipedia.org/wiki?curid=657"	1
url="http://en.wikipedia.org/wiki?curid=659"	1
url="http://en.wikipedia.org/wiki?curid=661"	1
url="http://en.wikipedia.org/wiki?curid=663"	1
url="http://en.wikipedia.org/wiki?curid=664"	1
url="http://en.wikipedia.org/wiki?curid=665"	1
url="http://en.wikipedia.org/wiki?curid=666"	1
url="http://en.wikipedia.org/wiki?curid=670"	1
url="http://en.wikipedia.org/wiki?curid=673"	1
url="http://en.wikipedia.org/wiki?curid=674"	1
url="http://en.wikipedia.org/wiki?curid=675"	1
url="http://en.wikipedia.org/wiki?curid=679"	1
url="http://en.wikipedia.org/wiki?curid=680"	1
url="http://en.wikipedia.org/wiki?curid=683"	1
url="http://en.wikipedia.org/wiki?curid=690"	1
url="http://en.wikipedia.org/wiki?curid=698"	1
url="http://en.wikipedia.org/wiki?curid=711"	1
url="http://en.wikipedia.org/wiki?curid=795"	1
url="http://en.wikipedia.org/wiki?curid=843"	1
urmein,	1
urn	1
urnfield,	1
urodela	1
urodela,	1
ursa,	1
ursicin	1
urã­as	1
us	29
us$1	1
us$1.3	1
us$100	1
us$115.6â million	1
us$13	1
us$169,	1
us$20	1
us$200	1
us$35	1
us$382/kg	1
us$40,000.	1
us$445.5	1
us$68.4	1
